dataset,relative_path,filename,original_class,standardized_class,split,role
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(134).jpg,aphids_disease_(134).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(68).jpg,aphids_disease_(68).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(178).jpg,aphids_disease_(178).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(85).jpg,aphids_disease_(85).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(60).jpg,aphids_disease_(60).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(135).jpg,aphids_disease_(135).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(10).jpg,aphids_disease_(10).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(163).jpg,aphids_disease_(163).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(35).jpg,aphids_disease_(35).jpg,Aphids_Disease,Aphids_Disease,val,hyperparameter_tuning_checkpointing
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(201).jpg,aphids_disease_(201).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(15).jpg,aphids_disease_(15).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(196).jpg,aphids_disease_(196).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(88).jpg,aphids_disease_(88).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(61).jpg,aphids_disease_(61).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(5).jpg,aphids_disease_(5).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(65).jpg,aphids_disease_(65).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(144).jpg,aphids_disease_(144).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(29).jpg,aphids_disease_(29).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(97).jpg,aphids_disease_(97).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(39).jpg,aphids_disease_(39).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(215).jpg,aphids_disease_(215).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(152).jpg,aphids_disease_(152).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(149).jpg,aphids_disease_(149).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(12).jpg,aphids_disease_(12).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(105).jpg,aphids_disease_(105).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(106).jpg,aphids_disease_(106).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(197).jpg,aphids_disease_(197).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(36).jpg,aphids_disease_(36).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(119).jpg,aphids_disease_(119).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(25).jpg,aphids_disease_(25).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(96).jpg,aphids_disease_(96).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(56).jpg,aphids_disease_(56).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(122).jpg,aphids_disease_(122).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(7).jpg,aphids_disease_(7).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(130).jpg,aphids_disease_(130).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(150).jpg,aphids_disease_(150).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(155).jpg,aphids_disease_(155).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(162).jpg,aphids_disease_(162).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(70).jpg,aphids_disease_(70).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(104).jpg,aphids_disease_(104).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(124).jpg,aphids_disease_(124).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Aphids_Disease\aphids_disease_(47).jpg,aphids_disease_(47).jpg,Aphids_Disease,Aphids_Disease,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Blotch\blotch_(228).jpg,blotch_(228).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(211).jpg,blotch_(211).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(7).jpg,blotch_(7).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(238).jpg,blotch_(238).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(119).jpg,blotch_(119).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(28).jpg,blotch_(28).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(136).jpg,blotch_(136).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(145).jpg,blotch_(145).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(125).jpg,blotch_(125).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(178).jpg,blotch_(178).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(183).jpg,blotch_(183).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(236).jpg,blotch_(236).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(79).jpg,blotch_(79).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(195).jpg,blotch_(195).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(18).jpg,blotch_(18).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(44).jpg,blotch_(44).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(182).jpg,blotch_(182).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(76).jpg,blotch_(76).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(146).jpg,blotch_(146).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(132).jpg,blotch_(132).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(104).jpg,blotch_(104).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(150).jpg,blotch_(150).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(40).jpg,blotch_(40).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(109).jpg,blotch_(109).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(169).jpg,blotch_(169).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(202).jpg,blotch_(202).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(152).jpg,blotch_(152).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(215).jpg,blotch_(215).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(158).jpg,blotch_(158).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(232).jpg,blotch_(232).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(88).jpg,blotch_(88).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(69).jpg,blotch_(69).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(172).jpg,blotch_(172).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(67).jpg,blotch_(67).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(102).jpg,blotch_(102).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(105).jpg,blotch_(105).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(47).jpg,blotch_(47).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(233).jpg,blotch_(233).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(56).jpg,blotch_(56).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(49).jpg,blotch_(49).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(124).jpg,blotch_(124).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(45).jpg,blotch_(45).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(204).jpg,blotch_(204).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(6).jpg,blotch_(6).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(174).jpg,blotch_(174).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(154).jpg,blotch_(154).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(26).jpg,blotch_(26).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(100).jpg,blotch_(100).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(237).jpg,blotch_(237).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(179).jpg,blotch_(179).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(184).jpg,blotch_(184).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(212).jpg,blotch_(212).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(37).jpg,blotch_(37).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(17).jpg,blotch_(17).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(190).jpg,blotch_(190).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(128).jpg,blotch_(128).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(94).jpg,blotch_(94).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(30).jpg,blotch_(30).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(188).jpg,blotch_(188).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(138).jpg,blotch_(138).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(78).jpg,blotch_(78).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(118).jpg,blotch_(118).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(14).jpg,blotch_(14).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(68).jpg,blotch_(68).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(235).jpg,blotch_(235).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(13).jpg,blotch_(13).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(43).jpg,blotch_(43).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(46).jpg,blotch_(46).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(50).jpg,blotch_(50).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(55).jpg,blotch_(55).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(22).jpg,blotch_(22).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(62).jpg,blotch_(62).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(74).jpg,blotch_(74).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(162).jpg,blotch_(162).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(185).jpg,blotch_(185).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(24).jpg,blotch_(24).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(19).jpg,blotch_(19).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(161).jpg,blotch_(161).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(98).jpg,blotch_(98).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(219).jpg,blotch_(219).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(131).jpg,blotch_(131).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(218).jpg,blotch_(218).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(31).jpg,blotch_(31).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(90).jpg,blotch_(90).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(139).jpg,blotch_(139).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(229).jpg,blotch_(229).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(75).jpg,blotch_(75).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(157).jpg,blotch_(157).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(54).jpg,blotch_(54).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(160).jpg,blotch_(160).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(27).jpg,blotch_(27).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(41).jpg,blotch_(41).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(5).jpg,blotch_(5).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(64).jpg,blotch_(64).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(25).jpg,blotch_(25).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(97).jpg,blotch_(97).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(107).jpg,blotch_(107).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(186).jpg,blotch_(186).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(196).jpg,blotch_(196).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(92).jpg,blotch_(92).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(133).jpg,blotch_(133).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(173).jpg,blotch_(173).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(198).jpg,blotch_(198).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(113).jpg,blotch_(113).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(144).jpg,blotch_(144).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(2).jpg,blotch_(2).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(213).jpg,blotch_(213).jpg,Blotch,Blotch,train,model_training
Dataset_01,dataset_01\original\Blotch\blotch_(20).jpg,blotch_(20).jpg,Blotch,Blotch,train,model_training
