sample_id,dataset_source,filename,relative_path,label,binary_target,subcategory,split,role,md5_hash,file_size_bytes
DS01_TR_aphids_disease_(71).jpg,Dataset_01_Clean,aphids_disease_(71).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(71).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,5ae8880c83724232c83bea7100f3d8e3,3757500
DS01_TR_aphids_disease_(98).jpg,Dataset_01_Clean,aphids_disease_(98).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(98).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,f8d813f6ca51eefd61698dee917eb8f4,3731955
DS01_TR_aphids_disease_(140).jpg,Dataset_01_Clean,aphids_disease_(140).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(140).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,5efa140b61827dd0e86a016079a7ed00,4066105
DS01_TR_aphids_disease_(210).jpg,Dataset_01_Clean,aphids_disease_(210).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(210).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,cda5a3e1c75dcaf36bd8529e767dc379,3918166
DS01_TR_aphids_disease_(19).jpg,Dataset_01_Clean,aphids_disease_(19).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(19).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,e1c226c047e18a272d9ad189733f0547,3750353
DS01_TR_aphids_disease_(148).jpg,Dataset_01_Clean,aphids_disease_(148).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(148).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,a72c667c0f897a49cb16416bf4ceba0f,4180603
DS01_TR_aphids_disease_(37).jpg,Dataset_01_Clean,aphids_disease_(37).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(37).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,03ffd7edab65efc750d4c3d8c9e7be1a,3712695
DS01_TR_aphids_disease_(194).jpg,Dataset_01_Clean,aphids_disease_(194).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(194).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,e5cac5e69d7e8699c6d182e8847b2aec,3910682
DS01_TR_aphids_disease_(64).jpg,Dataset_01_Clean,aphids_disease_(64).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(64).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,ee26529d98bdf975bcc3834a4e93c9a0,3764542
DS01_TR_aphids_disease_(26).jpg,Dataset_01_Clean,aphids_disease_(26).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(26).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,0f03bfab3fa318edb7d1bacacc02d7bc,3740835
DS01_TR_aphids_disease_(41).jpg,Dataset_01_Clean,aphids_disease_(41).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(41).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,252257aebf75ce23227c7016d66721e1,3783309
DS01_TR_aphids_disease_(185).jpg,Dataset_01_Clean,aphids_disease_(185).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(185).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,4c7f3bb01be8b1d00cff3f44a66b189e,3638761
DS01_TR_aphids_disease_(49).jpg,Dataset_01_Clean,aphids_disease_(49).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(49).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,1049aa5d4229a9d33a0500173eeeb7ab,3613640
DS01_TR_aphids_disease_(4).jpg,Dataset_01_Clean,aphids_disease_(4).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(4).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,a2a1136331545e5ef39ab5be198f7d1f,3728745
DS01_TR_aphids_disease_(129).jpg,Dataset_01_Clean,aphids_disease_(129).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(129).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,1f6d108444c0edf61547266a64444ab6,4134968
DS01_TR_aphids_disease_(72).jpg,Dataset_01_Clean,aphids_disease_(72).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(72).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,ccb895ad97853050eaa0a22e8436341c,3360270
DS01_TR_aphids_disease_(214).jpg,Dataset_01_Clean,aphids_disease_(214).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(214).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,08cc1a22f091d83d20c8b8dd99026999,3749839
DS01_TR_aphids_disease_(173).jpg,Dataset_01_Clean,aphids_disease_(173).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(173).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,c2520a43474420f2251ce2344d8d1148,3740479
DS01_TR_aphids_disease_(76).jpg,Dataset_01_Clean,aphids_disease_(76).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(76).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,6379a4d29b0762489ba471703bde9ad9,3735427
DS01_TR_aphids_disease_(156).jpg,Dataset_01_Clean,aphids_disease_(156).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(156).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,d538e064ba156dbb84bac1cc86d73f65,4116168
DS01_TR_aphids_disease_(216).jpg,Dataset_01_Clean,aphids_disease_(216).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(216).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,2bd390f8382f71d5f2b4dc5cedd446b5,3790448
DS01_TR_aphids_disease_(208).jpg,Dataset_01_Clean,aphids_disease_(208).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(208).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,fa7d13c87589a7b79c07f54329d7905f,3957966
DS01_TR_aphids_disease_(211).jpg,Dataset_01_Clean,aphids_disease_(211).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(211).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,8e0f30138d72900d2edcb5a8771fb374,3809795
DS01_TR_aphids_disease_(55).jpg,Dataset_01_Clean,aphids_disease_(55).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(55).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,981da160a7fa6b36d48ed51d7295cf78,3856686
DS01_TR_aphids_disease_(20).jpg,Dataset_01_Clean,aphids_disease_(20).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(20).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,b9e6b02d37122b7129e25b3153d79b5a,3626848
DS01_TR_aphids_disease_(164).jpg,Dataset_01_Clean,aphids_disease_(164).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(164).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,c4b53ee13a1d1b20a45947fb708c8b04,3890921
DS01_TR_aphids_disease_(31).jpg,Dataset_01_Clean,aphids_disease_(31).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(31).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,deb6d4598edb9a38e50d034651411b19,3730201
DS01_TR_aphids_disease_(123).jpg,Dataset_01_Clean,aphids_disease_(123).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(123).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,abeac290556d0e21dce5d490dbb10dc7,3790015
DS01_TR_aphids_disease_(213).jpg,Dataset_01_Clean,aphids_disease_(213).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(213).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,93dd2b2e63bfa696867b1549e7bac0fd,3811202
DS01_TR_aphids_disease_(13).jpg,Dataset_01_Clean,aphids_disease_(13).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(13).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,6aec4e3d492f489146f510c6c8fc75ba,3843189
DS01_TR_aphids_disease_(145).jpg,Dataset_01_Clean,aphids_disease_(145).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(145).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,4bcdf5ff48c2bc714b11ca5590758036,3731299
DS01_TR_aphids_disease_(66).jpg,Dataset_01_Clean,aphids_disease_(66).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(66).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,dbdc806252e4570fff7c09da45f6c0da,3851805
DS01_TR_aphids_disease_(192).jpg,Dataset_01_Clean,aphids_disease_(192).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(192).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,d08c89192060085ae764bfeef8fbb987,3931904
DS01_TR_aphids_disease_(84).jpg,Dataset_01_Clean,aphids_disease_(84).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(84).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,069d120df5ec404718593c07b7362ad1,3612590
DS01_TR_aphids_disease_(38).jpg,Dataset_01_Clean,aphids_disease_(38).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(38).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,1f3a6f24ee524ee7ecd48b1ceac290c9,3617952
DS01_TR_aphids_disease_(111).jpg,Dataset_01_Clean,aphids_disease_(111).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(111).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,2a8edcfceb10a23ebe59252e98814552,3912470
DS01_TR_aphids_disease_(174).jpg,Dataset_01_Clean,aphids_disease_(174).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(174).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,7db076515ea955236cf49ac8caae4851,3673101
DS01_TR_aphids_disease_(89).jpg,Dataset_01_Clean,aphids_disease_(89).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(89).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,a5c2f10f9964ad33b4d92573df4b591f,3804125
DS01_TR_aphids_disease_(161).jpg,Dataset_01_Clean,aphids_disease_(161).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(161).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,04600ded31b55d59d460bd2858d29f64,3931572
DS01_TR_aphids_disease_(33).jpg,Dataset_01_Clean,aphids_disease_(33).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(33).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,38dcd29a8cfc0b22afeb6a5a5a39e0d0,4277837
DS01_TR_aphids_disease_(205).jpg,Dataset_01_Clean,aphids_disease_(205).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(205).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,cce8a379a45d18349644d349d729c795,3841746
DS01_TR_aphids_disease_(3).jpg,Dataset_01_Clean,aphids_disease_(3).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(3).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,a85138be69b97b726122762df55e6f01,3684839
DS01_TR_aphids_disease_(94).jpg,Dataset_01_Clean,aphids_disease_(94).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(94).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,9fe3956787a99caa07f6f86cbfc3f9d8,3794707
DS01_TR_aphids_disease_(221).jpg,Dataset_01_Clean,aphids_disease_(221).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(221).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,33e59fb1a6c0ab0f28be68555efa97ad,3885152
DS01_TR_aphids_disease_(138).jpg,Dataset_01_Clean,aphids_disease_(138).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(138).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,314fdd757f56143141b1bca427763c7e,3945250
DS01_TR_aphids_disease_(115).jpg,Dataset_01_Clean,aphids_disease_(115).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(115).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,6d9654e264cb45e8a81ff704969149da,3815637
DS01_TR_aphids_disease_(160).jpg,Dataset_01_Clean,aphids_disease_(160).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(160).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,e04c2ad81d63eaa7f5927fbece443377,4130969
DS01_TR_aphids_disease_(147).jpg,Dataset_01_Clean,aphids_disease_(147).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(147).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,40ef180d7fe8e03132218d919f8fe83f,4115288
DS01_TR_aphids_disease_(180).jpg,Dataset_01_Clean,aphids_disease_(180).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(180).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,54c35800c4c671d629a3b4f97db341ec,3672427
DS01_TR_aphids_disease_(184).jpg,Dataset_01_Clean,aphids_disease_(184).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(184).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,db221810e517d0514c872e82c16a8668,3645184
DS01_TR_aphids_disease_(136).jpg,Dataset_01_Clean,aphids_disease_(136).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(136).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,c5810b16c40e35e3c43ce5922eb0e8a0,3748827
DS01_TR_aphids_disease_(183).jpg,Dataset_01_Clean,aphids_disease_(183).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(183).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,2b85f2cd494b04204d1c731b25c56578,3640640
DS01_TR_aphids_disease_(203).jpg,Dataset_01_Clean,aphids_disease_(203).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(203).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,ff87c291544cf71322f1ca7c0b19d471,3892562
DS01_TR_aphids_disease_(62).jpg,Dataset_01_Clean,aphids_disease_(62).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(62).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,44f97353084c686f47b052b9fbed7dd4,3636902
DS01_TR_aphids_disease_(57).jpg,Dataset_01_Clean,aphids_disease_(57).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(57).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,8f4c3ca2b67f704a9f3d9fa93a7205e0,3771489
DS01_TR_aphids_disease_(121).jpg,Dataset_01_Clean,aphids_disease_(121).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(121).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,13857d9f10f6b18ab0f9ee479e8f4119,3915787
DS01_TR_aphids_disease_(80).jpg,Dataset_01_Clean,aphids_disease_(80).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(80).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,829a6885710063daea71336fe5ab14d0,3947427
DS01_TR_aphids_disease_(99).jpg,Dataset_01_Clean,aphids_disease_(99).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(99).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,6ce7c3724c0fd728c2d70e7c613f3758,3647353
DS01_TR_aphids_disease_(166).jpg,Dataset_01_Clean,aphids_disease_(166).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(166).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,215091e9355aeb6f9a3ba2e4edeb8d60,3825899
DS01_TR_aphids_disease_(151).jpg,Dataset_01_Clean,aphids_disease_(151).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(151).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,086b8c32cc75ae284ee7e8e4fa7510c1,4046445
DS01_TR_aphids_disease_(51).jpg,Dataset_01_Clean,aphids_disease_(51).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(51).jpg,turmeric_leaf,1,Aphids_Disease,train,positive_train_turmeric_leaf,bb274665eeb2d49cb09aa3cb7b6e05a5,3693447
DS01_VA_aphids_disease_(114).jpg,Dataset_01_Clean,aphids_disease_(114).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(114).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,501a32101178a2bd50f724b64f0d741c,3844579
DS01_VA_aphids_disease_(143).jpg,Dataset_01_Clean,aphids_disease_(143).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(143).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,b35a603a75c2a32e6426744bac6f9a98,3735732
DS01_VA_aphids_disease_(32).jpg,Dataset_01_Clean,aphids_disease_(32).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(32).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,863e1b414a8d8b65af1abe5f0d45be3b,4068646
DS01_VA_aphids_disease_(182).jpg,Dataset_01_Clean,aphids_disease_(182).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(182).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,2946fc4d66f9219927a6cc6623c3175a,3784773
DS01_VA_aphids_disease_(42).jpg,Dataset_01_Clean,aphids_disease_(42).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(42).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,1cb124fd64201752de02796c32ef5d69,3542593
DS01_VA_aphids_disease_(44).jpg,Dataset_01_Clean,aphids_disease_(44).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(44).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,19b4c727cbaf10aa38d15ad3b7e1e7a9,3620132
DS01_VA_aphids_disease_(167).jpg,Dataset_01_Clean,aphids_disease_(167).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(167).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,a67c217739b1741484d3a04a22681f08,3734844
DS01_VA_aphids_disease_(27).jpg,Dataset_01_Clean,aphids_disease_(27).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(27).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,98ed2fd198dd3cb9bd5bf4033c530fd2,3888703
DS01_VA_aphids_disease_(117).jpg,Dataset_01_Clean,aphids_disease_(117).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(117).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,4eccdf043b34943dfc3600e39159ec74,3941989
DS01_VA_aphids_disease_(186).jpg,Dataset_01_Clean,aphids_disease_(186).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(186).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,000d6e4ae66e7cd8e2e011e9097863de,3665787
DS01_VA_aphids_disease_(127).jpg,Dataset_01_Clean,aphids_disease_(127).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(127).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,e8ee163dfebd097bcc46a5195822c72f,4175709
DS01_VA_aphids_disease_(23).jpg,Dataset_01_Clean,aphids_disease_(23).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(23).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,e60a2915025d5af9b2e3b54b37347b54,3623934
DS01_VA_aphids_disease_(204).jpg,Dataset_01_Clean,aphids_disease_(204).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(204).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,25e2f9ea14fd3658f8fec963e12cef30,4002720
DS01_VA_aphids_disease_(109).jpg,Dataset_01_Clean,aphids_disease_(109).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(109).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,6f0e8959bee040cf4044e10293712d6e,3897683
DS01_VA_aphids_disease_(16).jpg,Dataset_01_Clean,aphids_disease_(16).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(16).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,55b91e3bc56d0ab3e5309a6ffe9854fb,3713681
DS01_VA_aphids_disease_(79).jpg,Dataset_01_Clean,aphids_disease_(79).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(79).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,78b4a7b4b546d4d313283d25d2712061,3906260
DS01_VA_aphids_disease_(179).jpg,Dataset_01_Clean,aphids_disease_(179).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(179).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,f6249efac9f3b7192335018f1e8c8bf1,3728452
DS01_VA_aphids_disease_(181).jpg,Dataset_01_Clean,aphids_disease_(181).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(181).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,33b839f9f2318360ae4bc744319d0f1d,3708303
DS01_VA_aphids_disease_(120).jpg,Dataset_01_Clean,aphids_disease_(120).jpg,turmeric_datasets\dataset_01\original\Aphids_Disease\aphids_disease_(120).jpg,turmeric_leaf,1,Aphids_Disease,val,positive_val_turmeric_leaf,bbc842b289fbed6865676526dd22daa4,3916418
