image_A,image_B,dataset_A,dataset_B,duplicate_type,similarity_score,hamming_distance,class_A,class_B,sha256_A,sha256_B
aphids_disease_(22).jpg,Rhizome Disease Root00099.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Disease_Roots,8c4ad5a1683496b3f3e6dafe68c879e0e0d5ce674ddc38b41918b6fe78054b1c,249a663a7a3671bd5b9c1e11c712d863ceaa4f34f568e3b72c5b8c693dbd368c
aphids_disease_(221).jpg,Rhizome Disease Root00008.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Disease_Roots,0264e224707297d23f1beb482c1e9ea4473e674bdac92b96034fe4bdb67e35d6,a6e77cfbf64275527984914e7fdd09c4ab1d62431b8b1b2624fef313809d1a73
aphids_disease_(26).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,6fb8277dc9714e13b325c846a988aee248ee20189099b500e5923b0c690185ab,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
aphids_disease_(26).jpg,Dry Leaf00176.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,6fb8277dc9714e13b325c846a988aee248ee20189099b500e5923b0c690185ab,e2798921e1d022ec827d83afeaa8b32bf3a19d63efd6b1748ab33eb8fb11054b
aphids_disease_(26).jpg,Dry Leaf00177.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,6fb8277dc9714e13b325c846a988aee248ee20189099b500e5923b0c690185ab,4ed045f4c2ba0d71793baa225ce8ad12ef80e540a0890f9be0ca911fcce3ba47
aphids_disease_(27).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,db64e364d5552153741af70c3e5c51944bf444c6437997d703d05e70bbb3c39c,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
aphids_disease_(27).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Aphids_Disease,Dry_Leaf,db64e364d5552153741af70c3e5c51944bf444c6437997d703d05e70bbb3c39c,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(27).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,db64e364d5552153741af70c3e5c51944bf444c6437997d703d05e70bbb3c39c,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
aphids_disease_(27).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,db64e364d5552153741af70c3e5c51944bf444c6437997d703d05e70bbb3c39c,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
aphids_disease_(27).jpg,Rhizome Healthy Root00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,db64e364d5552153741af70c3e5c51944bf444c6437997d703d05e70bbb3c39c,1a182a290d5ec92d08bc0bb7826ce7992966ad9ac025b6731f8d48f1b0071cec
aphids_disease_(28).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,09c711a6c9e061ce6d3fc6f0d081a0b56563e45d3bcadf8909f93d9f504fdae6,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
aphids_disease_(28).jpg,Dry Leaf00099.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,09c711a6c9e061ce6d3fc6f0d081a0b56563e45d3bcadf8909f93d9f504fdae6,90f2bf2684a759f96385d1e421eed88e187915a5a7a6cd2ed7e1daec095fca4b
aphids_disease_(28).jpg,Dry Leaf00132.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,09c711a6c9e061ce6d3fc6f0d081a0b56563e45d3bcadf8909f93d9f504fdae6,6ad1984ab2f5869d796580739ddc3fde3e5a24608a21d4b99e04304fa8f4d850
aphids_disease_(28).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Disease_Roots,09c711a6c9e061ce6d3fc6f0d081a0b56563e45d3bcadf8909f93d9f504fdae6,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
aphids_disease_(28).jpg,Rhizome Healthy Root00104.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,09c711a6c9e061ce6d3fc6f0d081a0b56563e45d3bcadf8909f93d9f504fdae6,c6e84c358fef466d5d651d6badc72f487938a8971667c64a8b9cd6ba4e2a15f6
aphids_disease_(29).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Aphids_Disease,Dry_Leaf,1f32d943447b5357d1bb3d613c9e1876dc456d3f971d63aa0a6485404a73c394,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
aphids_disease_(29).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,1f32d943447b5357d1bb3d613c9e1876dc456d3f971d63aa0a6485404a73c394,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
aphids_disease_(29).jpg,Dry Leaf00176.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,1f32d943447b5357d1bb3d613c9e1876dc456d3f971d63aa0a6485404a73c394,e2798921e1d022ec827d83afeaa8b32bf3a19d63efd6b1748ab33eb8fb11054b
aphids_disease_(29).jpg,Dry Leaf00177.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,1f32d943447b5357d1bb3d613c9e1876dc456d3f971d63aa0a6485404a73c394,4ed045f4c2ba0d71793baa225ce8ad12ef80e540a0890f9be0ca911fcce3ba47
aphids_disease_(30).jpg,Dry Leaf00026.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,67204ade266c7b09ba68ebadf730ab929a5ca0efc4a204253e1b1e860779f077
aphids_disease_(30).jpg,Dry Leaf00027.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,b421f183077cbe7ef9ac13ffffc418af34d0432052cd2576a19286379acb4c5b
aphids_disease_(30).jpg,Dry Leaf00028.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,41676632da3910ba41f2a032a1adc49475dd702bd821d6c90fad16c4bb6c6d7f
aphids_disease_(30).jpg,Dry Leaf00029.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,9d31dfae0e60555e4a0a8efec5048c5844c7c0d18478f50d3459b80812e48636
aphids_disease_(30).jpg,Dry Leaf00038.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,8de0c82821b424e0dcb5f7f7f94f9cf28de9be2cd6d5351a3d237b60ede72f75
aphids_disease_(30).jpg,Dry Leaf00109.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,9e73f0cf6e403b3ea970ea010ffe183252903151b32e6904267d23ea11a944f9
aphids_disease_(30).jpg,Dry Leaf00110.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,078a2e72c0474b36a38b7d305ec37907597cf47dd2bfc4fc586462cc02e38c8b
aphids_disease_(30).jpg,Dry Leaf00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,d75e28a962e4594b4fe607248d39e76b75c8cd6519aec9874e41c54bae4a9e95
aphids_disease_(30).jpg,Dry Leaf00145.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,17b07c19e0a269fd5d0d9ab343b632df760ee8698ece73129a27cbc68f72a1ab
aphids_disease_(30).jpg,Dry Leaf00184.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=6,6,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,9755ede690d36dc503dd96adfca078b7385a883499cef00aa7ab4b1959665480
aphids_disease_(30).jpg,Dry Leaf00185.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=4,4,Aphids_Disease,Dry_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,736f87cf842ab33a350630df04526d5c70de41ffa82a63dd62deb5fa7dbab094
aphids_disease_(30).jpg,Healthy Leaf00041.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,89ee2bd7a7020212245b6cd5e6ebdb41ca0c174c9b38eb4fba7851fa9f743dfc
aphids_disease_(30).jpg,Healthy Leaf00043.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=5,5,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,01b924648879702faef6dafa75d03cc9f67d63971593690b97008e1d9d961901
aphids_disease_(30).jpg,Healthy Leaf00044.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,85f359b6d7ed3fe975c1b2572dded0dd7488db031a8711141188079fa9fd9314
aphids_disease_(30).jpg,Healthy Leaf00053.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,c1ad898fd743063d6e55a89b03e01bec6808277172183c613774f7eb5c0b0b0d
aphids_disease_(30).jpg,Healthy Leaf00056.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,3591b52609c109e0d3ae42b3c0446d0c4becafb3f37fbbb0c4860c52120e4662
aphids_disease_(30).jpg,Healthy Leaf00136.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,3d7520ea27034299eefb46496879972227dc5dd6071c5f426dd12a076b90de1e
aphids_disease_(30).jpg,Healthy Leaf00166.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,6d1e1fe998a45bb497cdeec8a93be200981b96018ef174c430a115bff15c127f
aphids_disease_(30).jpg,Healthy Leaf00196.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,0ef444b259671689171babae3539be5d584ccab222901163edfa08bb219bb73c
aphids_disease_(30).jpg,Healthy Leaf00197.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Healthy_Leaf,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,379768bea5f2716a91a35be15acd838fad7bb2beec40972f567165d589d6ccad
aphids_disease_(30).jpg,Rhizome Disease Root00095.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Disease_Roots,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,de1db5d0caeb50f4ef94b9319f77f34194c0906a1c0ec230ac3d56d600688898
aphids_disease_(30).jpg,Rhizome Disease Root00115.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Disease_Roots,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,c613683877dd77f4c76d8f96aa3723d9426cbb285be1c34dfd6a9b8514dd476b
aphids_disease_(30).jpg,Rhizome Disease Root00140.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Disease_Roots,3976a6e7b8493db14d2e5294756eb12877cd4157df7aba5178c9fc7710a0b8c2,8f026f0f7b44d1c06949783ab34b77971b8861a861e6b98756043a34f94de0dd
aphids_disease_(3).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,88d6881cf5d91d156a7021f23352e15cd06d0690abbd253ed64a4fad6b396fa4,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
aphids_disease_(3).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,88d6881cf5d91d156a7021f23352e15cd06d0690abbd253ed64a4fad6b396fa4,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(31).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,f658585b64663d546000197f94ce5bdde4cbc5b045bdd6946f2f9226e7c6af23,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(31).jpg,Rhizome Healthy Root00102.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,f658585b64663d546000197f94ce5bdde4cbc5b045bdd6946f2f9226e7c6af23,42ed63fbc1a84d627ef27ec356342cf7d62182b1cfb585f9cbc082ed88702993
aphids_disease_(31).jpg,Rhizome Healthy Root00103.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,f658585b64663d546000197f94ce5bdde4cbc5b045bdd6946f2f9226e7c6af23,1a182a290d5ec92d08bc0bb7826ce7992966ad9ac025b6731f8d48f1b0071cec
aphids_disease_(32).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,aa27f134de61352de73035c6c134f3a3b5b4f216301b8f98a5b57804668f7919,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(32).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,aa27f134de61352de73035c6c134f3a3b5b4f216301b8f98a5b57804668f7919,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
aphids_disease_(32).jpg,Dry Leaf00156.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,aa27f134de61352de73035c6c134f3a3b5b4f216301b8f98a5b57804668f7919,19eceeb2f9aa5c569f103bc66d39a91cea395d98e335614db99f7762eeac6235
aphids_disease_(33).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
aphids_disease_(33).jpg,Dry Leaf00099.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,90f2bf2684a759f96385d1e421eed88e187915a5a7a6cd2ed7e1daec095fca4b
aphids_disease_(33).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(33).jpg,Dry Leaf00132.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,6ad1984ab2f5869d796580739ddc3fde3e5a24608a21d4b99e04304fa8f4d850
aphids_disease_(33).jpg,Leaf Blotch00002.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Leaf_Blotch,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,71ce948db8d342cc0af26ecb685c3b2ee6253249e67d0dcbc0d3fc4765b3f89a
aphids_disease_(33).jpg,Leaf Blotch00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Leaf_Blotch,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,a96b36433507af73e39df1d2ad9989e773b79c0d27ae1ebfbf5ecc18de823a07
aphids_disease_(33).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Leaf_Blotch,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
aphids_disease_(33).jpg,Leaf Blotch00008.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Leaf_Blotch,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,c8bc1c36431f8bba388e437313476fdb6e489866cef23a0f4993352654de43ea
aphids_disease_(33).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Rhizome_Disease_Roots,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
aphids_disease_(33).jpg,Rhizome Healthy Root00105.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,a2fcddb1e0a5ba244dbb5b164d340f19134e3e15c383d7fff18cf654f226249f
aphids_disease_(33).jpg,Rhizome Healthy Root00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Rhizome_Healthy_Roots,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,792099df3f2fb91a62d25fc739635a820e6c5be3fb678f74f5b5b0d40f2c3209
aphids_disease_(33).jpg,Rhizome Healthy Root00266.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Rhizome_Healthy_Roots,b35fdf46b9e9d623b0521b89e03ed205898c60d6ecea582c75dbe596c2f59ff0,95531f8fd971c6935aaf215d47d89aafda5e6c0b599c6cfc56029937bc94558f
aphids_disease_(34).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,b2b0330f81bf76508d02ac3533216eff57b79b8be908983f4da5f477b6c52922,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
aphids_disease_(34).jpg,Dry Leaf00099.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,b2b0330f81bf76508d02ac3533216eff57b79b8be908983f4da5f477b6c52922,90f2bf2684a759f96385d1e421eed88e187915a5a7a6cd2ed7e1daec095fca4b
aphids_disease_(34).jpg,Dry Leaf00100.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,b2b0330f81bf76508d02ac3533216eff57b79b8be908983f4da5f477b6c52922,b59ac801dc168808d912a67b0bef41184f32dbaf6a28275e3499663538cb2fb2
aphids_disease_(34).jpg,Dry Leaf00132.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,b2b0330f81bf76508d02ac3533216eff57b79b8be908983f4da5f477b6c52922,6ad1984ab2f5869d796580739ddc3fde3e5a24608a21d4b99e04304fa8f4d850
aphids_disease_(35).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,4ba16e41abeed14368e71585d690f13809ff9d3b042cf002835173b485704ef4,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
aphids_disease_(35).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Aphids_Disease,Dry_Leaf,4ba16e41abeed14368e71585d690f13809ff9d3b042cf002835173b485704ef4,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
aphids_disease_(35).jpg,Dry Leaf00177.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,4ba16e41abeed14368e71585d690f13809ff9d3b042cf002835173b485704ef4,4ed045f4c2ba0d71793baa225ce8ad12ef80e540a0890f9be0ca911fcce3ba47
aphids_disease_(36).jpg,Dry Leaf00021.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Aphids_Disease,Dry_Leaf,36dc4d5c77ab6602808bec4791a6a2910d6ad4e84bc58f234feac984755802c0,80b07af320ce31e8a146fc8c36d40920359a994dbb7ce32c5c787d0e269bb363
aphids_disease_(36).jpg,Dry Leaf00023.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Aphids_Disease,Dry_Leaf,36dc4d5c77ab6602808bec4791a6a2910d6ad4e84bc58f234feac984755802c0,c5c842e23075cf1d7f635e7b91eeb0d4581960cf85b77eb65e0e23551d42e8e4
aphids_disease_(36).jpg,Dry Leaf00099.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Aphids_Disease,Dry_Leaf,36dc4d5c77ab6602808bec4791a6a2910d6ad4e84bc58f234feac984755802c0,90f2bf2684a759f96385d1e421eed88e187915a5a7a6cd2ed7e1daec095fca4b
